False Positive Rate(%), False Negative Rate(%), Thresholds
0.0, 1.0, inf
0.0, 0.99375, 0.9999996423721313
0.0, 0.934375, 0.9999799728393555
0.0, 0.928125, 0.9999796152114868
0.0, 0.050000000000000044, 0.4938552677631378
0.003125, 0.050000000000000044, 0.48779892921447754
0.003125, 0.04062500000000002, 0.45612671971321106
0.009375, 0.04062500000000002, 0.44327211380004883
0.009375, 0.034375000000000044, 0.43561625480651855
0.0125, 0.034375000000000044, 0.42997193336486816
0.0125, 0.028124999999999956, 0.40420106053352356
0.015625, 0.028124999999999956, 0.40058350563049316
0.015625, 0.025000000000000022, 0.38983237743377686
0.025, 0.025000000000000022, 0.37078312039375305
0.025, 0.021874999999999978, 0.3658880293369293
0.071875, 0.021874999999999978, 0.3135104477405548
0.071875, 0.018750000000000044, 0.31316179037094116
0.096875, 0.018750000000000044, 0.29886019229888916
0.096875, 0.015625, 0.29704320430755615
0.115625, 0.015625, 0.27850082516670227
0.115625, 0.012499999999999956, 0.2776232063770294
0.2, 0.012499999999999956, 0.23720191419124603
0.2, 0.009375000000000022, 0.23703601956367493
0.284375, 0.009375000000000022, 0.21930819749832153
0.284375, 0.006249999999999978, 0.2188563048839569
0.653125, 0.006249999999999978, 0.16371463239192963
0.653125, 0.0031250000000000444, 0.16361743211746216
0.915625, 0.0031250000000000444, 0.13176144659519196
0.915625, 0.0, 0.13152968883514404
1.0, 0.0, 0.10829389840364456
