Score Type,Score
Genuine,0.1882825791835785
Genuine,0.14601145684719086
Genuine,0.48779892921447754
Genuine,0.1646142303943634
Genuine,0.17593328654766083
Genuine,0.1278834044933319
Genuine,0.1621953248977661
Genuine,0.1822725236415863
Genuine,0.19944894313812256
Genuine,0.19306840002536774
Genuine,0.1970071792602539
Genuine,0.1369856745004654
Genuine,0.15707220137119293
Genuine,0.36445745825767517
Genuine,0.15803976356983185
Genuine,0.31039249897003174
Genuine,0.22955463826656342
Genuine,0.16877110302448273
Genuine,0.16047020256519318
Genuine,0.26705309748649597
Genuine,0.12380746006965637
Genuine,0.20197680592536926
Genuine,0.1261928528547287
Genuine,0.14769260585308075
Genuine,0.20626200735569
Genuine,0.1511082798242569
Genuine,0.14864858984947205
Genuine,0.13571882247924805
Genuine,0.13525831699371338
Genuine,0.10896143317222595
Genuine,0.22370348870754242
Genuine,0.19725193083286285
Genuine,0.17961226403713226
Genuine,0.14969828724861145
Genuine,0.1711181402206421
Genuine,0.2075129896402359
Genuine,0.17144307494163513
Genuine,0.2206275314092636
Genuine,0.1578098088502884
Genuine,0.21129104495048523
Genuine,0.14609555900096893
Genuine,0.23720191419124603
Genuine,0.17099051177501678
Genuine,0.2506425082683563
Genuine,0.19400478899478912
Genuine,0.22241970896720886
Genuine,0.3120153546333313
Genuine,0.16223788261413574
Genuine,0.1698095053434372
Genuine,0.29886019229888916
Genuine,0.16718289256095886
Genuine,0.11749450862407684
Genuine,0.13448618352413177
Genuine,0.18570129573345184
Genuine,0.3336125314235687
Genuine,0.11708605289459229
Genuine,0.1439918726682663
Genuine,0.19860181212425232
Genuine,0.17063020169734955
Genuine,0.3444265127182007
Genuine,0.30096811056137085
Genuine,0.3310330808162689
Genuine,0.22936950623989105
Genuine,0.4437125325202942
Genuine,0.3362741768360138
Genuine,0.22100329399108887
Genuine,0.22875113785266876
Genuine,0.37078312039375305
Genuine,0.23143237829208374
Genuine,0.2685964107513428
Genuine,0.26179298758506775
Genuine,0.12316008657217026
Genuine,0.1998988538980484
Genuine,0.15646320581436157
Genuine,0.11589830368757248
Genuine,0.11068588495254517
Genuine,0.15048925578594208
Genuine,0.24350175261497498
Genuine,0.12451648712158203
Genuine,0.3320111930370331
Genuine,0.17136956751346588
Genuine,0.18528304994106293
Genuine,0.2746777832508087
Genuine,0.1658114194869995
Genuine,0.2163083255290985
Genuine,0.1218915805220604
Genuine,0.17423097789287567
Genuine,0.14844831824302673
Genuine,0.1380196362733841
Genuine,0.13944335281848907
Genuine,0.37651526927948
Genuine,0.12505070865154266
Genuine,0.18805187940597534
Genuine,0.2434546798467636
Genuine,0.2504037618637085
Genuine,0.2438865303993225
Genuine,0.11576579511165619
Genuine,0.14716409146785736
Genuine,0.17013032734394073
Genuine,0.12783567607402802
Genuine,0.1551348865032196
Genuine,0.31675466895103455
Genuine,0.18771182000637054
Genuine,0.18534651398658752
Genuine,0.21563294529914856
Genuine,0.24366499483585358
Genuine,0.17752134799957275
Genuine,0.21401619911193848
Genuine,0.22445560991764069
Genuine,0.211194708943367
Genuine,0.19499514997005463
Genuine,0.20593756437301636
Genuine,0.2245079129934311
Genuine,0.16586382687091827
Genuine,0.14710043370723724
Genuine,0.12788145244121552
Genuine,0.15274827182292938
Genuine,0.19513985514640808
Genuine,0.1520586758852005
Genuine,0.13311037421226501
Genuine,0.21371622383594513
Genuine,0.13931243121623993
Genuine,0.1373426914215088
Genuine,0.14439551532268524
Genuine,0.13774745166301727
Genuine,0.14402861893177032
Genuine,0.1554839313030243
Genuine,0.15826386213302612
Genuine,0.18317435681819916
Genuine,0.19006003439426422
Genuine,0.1415051519870758
Genuine,0.14106322824954987
Genuine,0.1482413113117218
Genuine,0.20335428416728973
Genuine,0.2610591650009155
Genuine,0.14007669687271118
Genuine,0.12673988938331604
Genuine,0.22328272461891174
Genuine,0.15759572386741638
Genuine,0.1160748153924942
Genuine,0.17110006511211395
Genuine,0.12169729173183441
Genuine,0.21278025209903717
Genuine,0.24968641996383667
Genuine,0.20690801739692688
Genuine,0.18446438014507294
Genuine,0.21316930651664734
Genuine,0.3830636441707611
Genuine,0.21791096031665802
Genuine,0.29166874289512634
Genuine,0.22049658000469208
Genuine,0.13622866570949554
Genuine,0.2806888520717621
Genuine,0.42997193336486816
Genuine,0.18854519724845886
Genuine,0.22289583086967468
Genuine,0.3459629416465759
Genuine,0.18643496930599213
Genuine,0.14289303123950958
Genuine,0.15131492912769318
Genuine,0.15552560985088348
Genuine,0.16235138475894928
Genuine,0.17095132172107697
Genuine,0.21040524542331696
Genuine,0.13009075820446014
Genuine,0.23026803135871887
Genuine,0.19105680286884308
Genuine,0.23209722340106964
Genuine,0.15839655697345734
Genuine,0.14052458107471466
Genuine,0.18079553544521332
Genuine,0.18839125335216522
Genuine,0.13196289539337158
Genuine,0.18513895571231842
Genuine,0.1946401447057724
Genuine,0.16310009360313416
Genuine,0.1863260269165039
Genuine,0.2385106086730957
Genuine,0.18167230486869812
Genuine,0.2421378195285797
Genuine,0.182296022772789
Genuine,0.1557360291481018
Genuine,0.20981444418430328
Genuine,0.14946337044239044
Genuine,0.14299573004245758
Genuine,0.14241236448287964
Genuine,0.2042536586523056
Genuine,0.24583716690540314
Genuine,0.1497102677822113
Genuine,0.12905776500701904
Genuine,0.16802136600017548
Genuine,0.3356163799762726
Genuine,0.30845940113067627
Genuine,0.3157610595226288
Genuine,0.17088665068149567
Genuine,0.30336901545524597
Genuine,0.1570584774017334
Genuine,0.29449909925460815
Genuine,0.25812602043151855
Genuine,0.3047791123390198
Genuine,0.1913846880197525
Genuine,0.15826892852783203
Genuine,0.2393852323293686
Genuine,0.22621698677539825
Genuine,0.217964768409729
Genuine,0.21502308547496796
Genuine,0.22589623928070068
Genuine,0.22783531248569489
Genuine,0.22294315695762634
Genuine,0.2808830142021179
Genuine,0.2296779900789261
Genuine,0.2719838619232178
Genuine,0.14351584017276764
Genuine,0.13176144659519196
Genuine,0.14508144557476044
Genuine,0.1518360674381256
Genuine,0.16919878125190735
Genuine,0.20057864487171173
Genuine,0.18309475481510162
Genuine,0.1975492537021637
Genuine,0.17224740982055664
Genuine,0.1432812511920929
Genuine,0.20929890871047974
Genuine,0.24120932817459106
Genuine,0.13219572603702545
Genuine,0.18067507445812225
Genuine,0.25532111525535583
Genuine,0.21043841540813446
Genuine,0.15906327962875366
Genuine,0.17731060087680817
Genuine,0.1586628258228302
Genuine,0.19606433808803558
Genuine,0.32524561882019043
Genuine,0.11970628052949905
Genuine,0.3246932923793793
Genuine,0.20837923884391785
Genuine,0.196598619222641
Genuine,0.23288032412528992
Genuine,0.2856498956680298
Genuine,0.19024287164211273
Genuine,0.20120739936828613
Genuine,0.21981306374073029
Genuine,0.22459417581558228
Genuine,0.17413711547851562
Genuine,0.15209780633449554
Genuine,0.2518613040447235
Genuine,0.1375630795955658
Genuine,0.1514379233121872
Genuine,0.18394425511360168
Genuine,0.16371463239192963
Genuine,0.14509648084640503
Genuine,0.14393165707588196
Genuine,0.16484829783439636
Genuine,0.1941499263048172
Genuine,0.21278774738311768
Genuine,0.1644832193851471
Genuine,0.19883832335472107
Genuine,0.21930819749832153
Genuine,0.243990957736969
Genuine,0.19542963802814484
Genuine,0.14160045981407166
Genuine,0.44327211380004883
Genuine,0.30711138248443604
Genuine,0.21857133507728577
Genuine,0.19115082919597626
Genuine,0.2745678424835205
Genuine,0.2043435126543045
Genuine,0.14594537019729614
Genuine,0.197270467877388
Genuine,0.13381044566631317
Genuine,0.15911638736724854
Genuine,0.14705657958984375
Genuine,0.1480577290058136
Genuine,0.2302657961845398
Genuine,0.14164364337921143
Genuine,0.17927685379981995
Genuine,0.23361140489578247
Genuine,0.1558062732219696
Genuine,0.40058350563049316
Genuine,0.19899636507034302
